iteration,trials,nc,ls
16,100,40,10
16,100,40,12
16,100,40,27
16,100,40,23
16,100,40,13
16,100,40,1
16,100,40,17
16,100,40,13
16,100,40,15
16,100,40,16
16,100,40,37
16,100,40,23
16,100,40,29
16,100,40,13
16,100,40,10
16,100,40,24
16,100,40,33
16,100,40,15
16,100,40,17
16,100,40,5
16,100,40,5
16,100,40,17
16,100,40,2
16,100,40,12
16,100,40,8
16,100,40,9
16,100,40,22
16,100,40,30
16,100,40,13
16,100,40,37
16,100,40,21
16,100,40,14
16,100,40,5
16,100,40,31
16,100,40,14
16,100,40,6
16,100,40,13
16,100,40,16
16,100,40,32
16,100,40,13
16,100,40,8
16,100,40,30
16,100,40,9
16,100,40,17
16,100,40,3
16,100,40,14
16,100,40,23
16,100,40,5
16,100,40,5
16,100,40,1
16,100,40,21
16,100,40,9
16,100,40,15
16,100,40,15
16,100,40,13
16,100,40,1
16,100,40,20
16,100,40,21
16,100,40,9
16,100,40,12
16,100,40,12
16,100,40,9
16,100,40,12
16,100,40,15
16,100,40,5
16,100,40,18
16,100,40,14
16,100,40,30
16,100,40,38
16,100,40,17
16,100,40,14
16,100,40,12
16,100,40,14
16,100,40,12
16,100,40,1
16,100,40,17
16,100,40,17
16,100,40,22
16,100,40,35
16,100,40,12
16,100,40,27
16,100,40,20
16,100,40,5
16,100,40,17
16,100,40,3
16,100,40,23
16,100,40,3
16,100,40,7
16,100,40,5
16,100,40,22
16,100,40,20
16,100,40,10
16,100,40,13
16,100,40,33
16,100,40,10
16,100,40,33
16,100,40,12
16,100,40,34
16,100,40,19
16,100,40,19
16,100,40,5
16,100,40,13
16,100,40,18
16,100,40,27
16,100,40,7
16,100,40,10
16,100,40,12
16,100,40,13
16,100,40,7
16,100,40,27
16,100,40,19
16,100,40,8
16,100,40,23
16,100,40,9
16,100,40,1
16,100,40,2
16,100,40,23
16,100,40,7
16,100,40,16
16,100,40,17
16,100,40,10
16,100,40,13
16,100,40,9
16,100,40,2
16,100,40,13
16,100,40,13
16,100,40,13
16,100,40,19
16,100,40,32
16,100,40,19
16,100,40,13
16,100,40,2
16,100,40,17
16,100,40,19
16,100,40,4
16,100,40,23
16,100,40,13
16,100,40,15
16,100,40,35
16,100,40,2
16,100,40,13
16,100,40,5
16,100,40,30
16,100,40,13
16,100,40,5
16,100,40,21
16,100,40,16
16,100,40,32
16,100,40,13
16,100,40,36
16,100,40,23
16,100,40,17
16,100,40,24
16,100,40,16
16,100,40,5
16,100,40,31
16,100,40,13
16,100,40,12
16,100,40,35
16,100,40,28
16,100,40,37
16,100,40,12
16,100,40,16
16,100,40,7
16,100,40,13
16,100,40,12
16,100,40,15
16,100,40,9
16,100,40,5
16,100,40,19
16,100,40,1
16,100,40,23
16,100,40,5
16,100,40,13
16,100,40,10
16,100,40,27
16,100,40,2
16,100,40,9
16,100,40,21
16,100,40,9
16,100,40,21
16,100,40,1
16,100,40,19
16,100,40,3
16,100,40,18
16,100,40,13
16,100,40,27
16,100,40,35
16,100,40,27
16,100,40,20
16,100,40,18
16,100,40,12
16,100,40,23
16,100,40,12
16,100,40,9
16,100,40,10
16,100,40,2
16,100,40,23
16,100,40,17
16,100,40,9
16,100,40,12
16,100,40,4
16,100,40,35
16,100,40,9
16,100,40,8
16,100,40,4
16,100,40,8
16,100,40,16
16,100,40,4
16,100,40,33
16,100,40,23
16,100,40,27
16,100,40,23
16,100,40,10
16,100,40,5
16,100,40,4
16,100,40,9
16,100,40,23
16,100,40,13
16,100,40,14
16,100,40,7
16,100,40,21
16,100,40,7
16,100,40,2
16,100,40,13
16,100,40,2
16,100,40,13
16,100,40,10
16,100,40,23
16,100,40,27
16,100,40,13
16,100,40,12
16,100,40,3
16,100,40,23
16,100,40,24
16,100,40,15
16,100,40,23
16,100,40,13
16,100,40,23
16,100,40,23
16,100,40,3
16,100,40,23
16,100,40,13
16,100,40,13
16,100,40,12
16,100,40,3
16,100,40,19
16,100,40,9
16,100,40,3
16,100,40,13
16,100,40,24
16,100,40,5
16,100,40,5
16,100,40,13
16,100,40,5
16,100,40,12
16,100,40,16
16,100,40,17
16,100,40,4
16,100,40,16
16,100,40,17
16,100,40,7
16,100,40,23
16,100,40,13
16,100,40,16
16,100,40,17
16,100,40,29
16,100,40,12
16,100,40,24
16,100,40,13
16,100,40,19
16,100,40,9
16,100,40,16
16,100,40,12
16,100,40,7
16,100,40,17
16,100,40,10
16,100,40,16
16,100,40,7
16,100,40,12
16,100,40,16
16,100,40,28
16,100,40,30
16,100,40,16
16,100,40,17
16,100,40,17
16,100,40,10
16,100,40,2
16,100,40,1
16,100,40,1
16,100,40,15
16,100,40,17
16,100,40,27
16,100,40,13
16,100,40,2
16,100,40,17
16,100,40,13
16,100,40,13
16,100,40,16
16,100,40,5
16,100,40,10
16,100,40,13
16,100,40,6
16,100,40,6
16,100,40,21
16,100,40,25
16,100,40,8
16,100,40,18
16,100,40,18
16,100,40,14
16,100,40,20
16,100,40,28
16,100,40,23
16,100,40,18
16,100,40,24
16,100,40,2
16,100,40,9
16,100,40,3
16,100,40,6
16,100,40,16
16,100,40,1
16,100,40,5
16,100,40,7
16,100,40,9
16,100,40,16
16,100,40,20
16,100,40,8
16,100,40,16
16,100,40,9
16,100,40,16
16,100,40,4
16,100,40,23
16,100,40,9
16,100,40,37
16,100,40,2
16,100,40,12
16,100,40,7
16,100,40,2
16,100,40,13
16,100,40,20
16,100,40,27
16,100,40,10
16,100,40,19
16,100,40,12
16,100,40,13
16,100,40,10
16,100,40,3
16,100,40,21
16,100,40,19
16,100,40,1
16,100,40,1
16,100,40,4
16,100,40,21
16,100,40,13
16,100,40,7
16,100,40,21
16,100,40,19
16,100,40,8
16,100,40,17
16,100,40,12
16,100,40,8
16,100,40,7
16,100,40,15
16,100,40,24
16,100,40,19
16,100,40,38
16,100,40,27
16,100,40,19
16,100,40,16
16,100,40,8
16,100,40,16
16,100,40,13
16,100,40,24
16,100,40,13
16,100,40,16
16,100,40,13
16,100,40,13
16,100,40,35
16,100,40,23
16,100,40,13
16,100,40,5
16,100,40,23
16,100,40,9
16,100,40,9
16,100,40,23
16,100,40,7
16,100,40,10
16,100,40,1
16,100,40,21
16,100,40,7
16,100,40,23
16,100,40,1
16,100,40,13
16,100,40,13
16,100,40,21
16,100,40,37
16,100,40,13
16,100,40,24
16,100,40,13
16,100,40,17
16,100,40,13
16,100,40,16
16,100,40,12
16,100,40,8
16,100,40,35
16,100,40,24
16,100,40,14
16,100,40,14
16,100,40,10
16,100,40,24
16,100,40,5
16,100,40,17
16,100,40,13
16,100,40,2
16,100,40,36
16,100,40,20
16,100,40,23
16,100,40,7
16,100,40,17
16,100,40,10
16,100,40,2
16,100,40,3
16,100,40,20
16,100,40,12
16,100,40,17
16,100,40,7
16,100,40,12
16,100,40,31
16,100,40,36
16,100,40,27
16,100,40,5
16,100,40,17
16,100,40,27
16,100,40,15
16,100,40,1
16,100,40,12
16,100,40,12
16,100,40,14
16,100,40,14
16,100,40,9
16,100,40,6
16,100,40,22
16,100,40,27
16,100,40,16
16,100,40,17
16,100,40,7
16,100,40,16
16,100,40,9
16,100,40,20
16,100,40,36
16,100,40,18
16,100,40,8
16,100,40,17
16,100,40,7
16,100,40,4
16,100,40,16
16,100,40,12
16,100,40,16
16,100,40,16
16,100,40,16
16,100,40,14
16,100,40,16
16,100,40,4
16,100,40,2
16,100,40,12
16,100,40,16
16,100,40,19
16,100,40,12
16,100,40,8
16,100,40,4
16,100,40,16
16,100,40,3
16,100,40,29
16,100,40,16
16,100,40,25
16,100,40,16
16,100,40,2
16,100,40,10
16,100,40,8
16,100,40,12
16,100,40,18
16,100,40,10
16,100,40,13
16,100,40,1
16,100,40,10
16,100,40,23
16,100,40,2
16,100,40,24
16,100,40,10
16,100,40,2
16,100,40,2
16,100,40,19
16,100,40,16
16,100,40,7
16,100,40,3
16,100,40,12
16,100,40,1
16,100,40,2
16,100,40,10
16,100,40,2
16,100,40,13
16,100,40,16
16,100,40,9
16,100,40,10
16,100,40,12
16,100,40,8
16,100,40,10
16,100,40,1
16,100,40,13
16,100,40,16
16,100,40,1
16,100,40,13
16,100,40,23
16,100,40,37
16,100,40,8
16,100,40,33
16,100,40,13
16,100,40,17
16,100,40,7
16,100,40,14
16,100,40,17
16,100,40,10
16,100,40,9
16,100,40,23
16,100,40,16
16,100,40,13
16,100,40,21
16,100,40,5
16,100,40,4
16,100,40,12
16,100,40,13
16,100,40,8
16,100,40,13
16,100,40,17
16,100,40,13
16,100,40,23
16,100,40,20
16,100,40,9
16,100,40,5
16,100,40,16
16,100,40,9
16,100,40,17
16,100,40,13
16,100,40,2
16,100,40,9
16,100,40,16
16,100,40,32
16,100,40,20
16,100,40,13
16,100,40,15
16,100,40,23
16,100,40,8
16,100,40,2
16,100,40,7
16,100,40,14
16,100,40,5
16,100,40,27
16,100,40,38
16,100,40,8
16,100,40,24
16,100,40,12
16,100,40,27
16,100,40,3
16,100,40,5
16,100,40,5
16,100,40,23
16,100,40,16
16,100,40,8
16,100,40,18
16,100,40,3
16,100,40,8
16,100,40,14
16,100,40,2
16,100,40,39
16,100,40,9
16,100,40,8
16,100,40,37
16,100,40,17
16,100,40,19
16,100,40,2
16,100,40,12
16,100,40,3
16,100,40,9
16,100,40,18
16,100,40,12
16,100,40,16
16,100,40,5
16,100,40,19
16,100,40,27
16,100,40,16
16,100,40,9
16,100,40,10
16,100,40,24
16,100,40,2
16,100,40,9
16,100,40,40
16,100,40,16
16,100,40,10
16,100,40,12
16,100,40,19
16,100,40,2
16,100,40,17
16,100,40,13
16,100,40,19
16,100,40,13
16,100,40,12
16,100,40,9
16,100,40,32
16,100,40,12
16,100,40,13
16,100,40,13
16,100,40,13
16,100,40,16
16,100,40,1
16,100,40,29
16,100,40,30
16,100,40,2
16,100,40,24
16,100,40,13
16,100,40,30
16,100,40,20
16,100,40,9
16,100,40,13
16,100,40,23
16,100,40,2
16,100,40,4
16,100,40,4
16,100,40,5
16,100,40,17
16,100,40,15
16,100,40,5
16,100,40,13
16,100,40,7
16,100,40,1
16,100,40,1
16,100,40,12
16,100,40,16
16,100,40,12
16,100,40,13
16,100,40,17
16,100,40,7
16,100,40,2
16,100,40,16
16,100,40,13
16,100,40,2
16,100,40,9
16,100,40,9
16,100,40,9
16,100,40,21
16,100,40,16
16,100,40,12
16,100,40,35
16,100,40,13
16,100,40,2
16,100,40,24
16,100,40,17
16,100,40,7
16,100,40,23
16,100,40,2
16,100,40,10
16,100,40,17
16,100,40,2
16,100,40,35
16,100,40,9
16,100,40,35
16,100,40,8
16,100,40,16
16,100,40,32
16,100,40,13
16,100,40,13
16,100,40,32
16,100,40,17
16,100,40,23
16,100,40,23
16,100,40,33
16,100,40,20
16,100,40,17
16,100,40,8
16,100,40,13
16,100,40,33
16,100,40,15
16,100,40,5
16,100,40,33
16,100,40,18
16,100,40,18
16,100,40,13
16,100,40,13
16,100,40,13
16,100,40,4
16,100,40,18
16,100,40,3
16,100,40,20
16,100,40,8
16,100,40,20
16,100,40,12
16,100,40,8
16,100,40,19
16,100,40,18
16,100,40,8
16,100,40,19
16,100,40,2
16,100,40,33
16,100,40,12
16,100,40,20
16,100,40,12
16,100,40,20
16,100,40,6
16,100,40,18
16,100,40,22
16,100,40,31
16,100,40,32
16,100,40,9
16,100,40,19
16,100,40,4
16,100,40,19
16,100,40,13
16,100,40,13
16,100,40,23
16,100,40,16
16,100,40,1
16,100,40,1
16,100,40,23
16,100,40,4
16,100,40,16
16,100,40,10
16,100,40,19
16,100,40,13
16,100,40,34
16,100,40,7
16,100,40,13
16,100,40,16
16,100,40,16
16,100,40,13
16,100,40,1
16,100,40,12
16,100,40,13
16,100,40,10
16,100,40,12
16,100,40,27
16,100,40,13
16,100,40,17
16,100,40,24
16,100,40,16
16,100,40,18
16,100,40,38
16,100,40,16
16,100,40,3
16,100,40,1
16,100,40,16
16,100,40,9
16,100,40,13
16,100,40,6
16,100,40,23
16,100,40,1
16,100,40,10
16,100,40,2
16,100,40,34
16,100,40,4
16,100,40,16
16,100,40,9
16,100,40,10
16,100,40,23
16,100,40,18
16,100,40,17
16,100,40,13
16,100,40,13
16,100,40,18
16,100,40,13
16,100,40,16
16,100,40,5
16,100,40,25
16,100,40,15
16,100,40,13
16,100,40,7
16,100,40,12
16,100,40,10
16,100,40,24
16,100,40,12
16,100,40,10
16,100,40,9
16,100,40,2
16,100,40,12
16,100,40,9
16,100,40,5
16,100,40,20
17,100,46,1
17,100,46,2
17,100,46,3
17,100,46,4
17,100,46,5
17,100,46,6
17,100,46,7
17,100,46,8
17,100,46,3
17,100,46,9
17,100,46,40
17,100,46,10
17,100,46,11
17,100,46,12
17,100,46,13
17,100,46,2
17,100,46,14
17,100,46,15
17,100,46,12
17,100,46,16
17,100,46,5
17,100,46,14
17,100,46,17
17,100,46,17
17,100,46,5
17,100,46,40
17,100,46,5
17,100,46,18
17,100,46,19
17,100,46,13
17,100,46,17
17,100,46,7
17,100,46,13
17,100,46,2
17,100,46,8
17,100,46,3
17,100,46,17
17,100,46,20
17,100,46,6
17,100,46,15
17,100,46,10
17,100,46,6
17,100,46,21
17,100,46,22
17,100,46,16
17,100,46,13
17,100,46,13
17,100,46,12
17,100,46,12
17,100,46,15
17,100,46,23
17,100,46,24
17,100,46,13
17,100,46,13
17,100,46,20
17,100,46,17
17,100,46,21
17,100,46,2
17,100,46,7
17,100,46,1
17,100,46,7
17,100,46,24
17,100,46,13
17,100,46,14
17,100,46,16
17,100,46,9
17,100,46,13
17,100,46,25
17,100,46,9
17,100,46,1
17,100,46,7
17,100,46,19
17,100,46,13
17,100,46,15
17,100,46,12
17,100,46,13
17,100,46,13
17,100,46,7
17,100,46,5
17,100,46,21
17,100,46,15
17,100,46,43
17,100,46,13
17,100,46,13
17,100,46,7
17,100,46,24
17,100,46,12
17,100,46,10
17,100,46,12
17,100,46,8
17,100,46,13
17,100,46,12
17,100,46,15
17,100,46,16
17,100,46,15
17,100,46,16
17,100,46,13
17,100,46,24
17,100,46,10
17,100,46,12
17,100,46,17
17,100,46,26
17,100,46,2
17,100,46,18
17,100,46,9
17,100,46,15
17,100,46,40
17,100,46,8
17,100,46,12
17,100,46,43
17,100,46,40
17,100,46,8
17,100,46,27
17,100,46,15
17,100,46,13
17,100,46,12
17,100,46,32
17,100,46,6
17,100,46,20
17,100,46,6
17,100,46,21
17,100,46,17
17,100,46,5
17,100,46,8
17,100,46,12
17,100,46,23
17,100,46,21
17,100,46,46
17,100,46,16
17,100,46,20
17,100,46,14
17,100,46,13
17,100,46,24
17,100,46,46
17,100,46,3
17,100,46,23
17,100,46,20
17,100,46,28
17,100,46,24
17,100,46,46
17,100,46,46
17,100,46,2
17,100,46,24
17,100,46,17
17,100,46,35
17,100,46,20
17,100,46,19
17,100,46,25
17,100,46,6
17,100,46,12
17,100,46,16
17,100,46,5
17,100,46,13
17,100,46,7
17,100,46,13
17,100,46,16
17,100,46,13
17,100,46,7
17,100,46,41
17,100,46,13
17,100,46,13
17,100,46,21
17,100,46,35
17,100,46,17
17,100,46,4
17,100,46,29
17,100,46,13
17,100,46,17
17,100,46,46
17,100,46,19
17,100,46,8
17,100,46,8
17,100,46,12
17,100,46,4
17,100,46,24
17,100,46,2
17,100,46,17
17,100,46,16
17,100,46,2
17,100,46,3
17,100,46,13
17,100,46,2
17,100,46,30
17,100,46,16
17,100,46,46
17,100,46,14
17,100,46,2
17,100,46,2
17,100,46,13
17,100,46,12
17,100,46,29
17,100,46,8
17,100,46,2
17,100,46,10
17,100,46,12
17,100,46,28
17,100,46,24
17,100,46,13
17,100,46,1
17,100,46,17
17,100,46,13
17,100,46,15
17,100,46,16
17,100,46,32
17,100,46,24
17,100,46,27
17,100,46,13
17,100,46,10
17,100,46,25
17,100,46,35
17,100,46,15
17,100,46,17
17,100,46,5
17,100,46,5
17,100,46,17
17,100,46,2
17,100,46,12
17,100,46,8
17,100,46,40
17,100,46,23
17,100,46,31
17,100,46,13
17,100,46,32
17,100,46,21
17,100,46,14
17,100,46,5
17,100,46,33
17,100,46,14
17,100,46,6
17,100,46,13
17,100,46,16
17,100,46,34
17,100,46,13
17,100,46,8
17,100,46,31
17,100,46,40
17,100,46,17
17,100,46,3
17,100,46,14
17,100,46,24
17,100,46,5
17,100,46,5
17,100,46,46
17,100,46,21
17,100,46,9
17,100,46,15
17,100,46,15
17,100,46,13
17,100,46,46
17,100,46,20
17,100,46,21
17,100,46,9
17,100,46,12
17,100,46,12
17,100,46,40
17,100,46,12
17,100,46,15
17,100,46,5
17,100,46,18
17,100,46,14
17,100,46,31
17,100,46,42
17,100,46,17
17,100,46,14
17,100,46,12
17,100,46,14
17,100,46,12
17,100,46,46
17,100,46,17
17,100,46,17
17,100,46,23
17,100,46,29
17,100,46,41
17,100,46,28
17,100,46,20
17,100,46,5
17,100,46,17
17,100,46,3
17,100,46,24
17,100,46,3
17,100,46,7
17,100,46,5
17,100,46,23
17,100,46,20
17,100,46,10
17,100,46,13
17,100,46,35
17,100,46,10
17,100,46,35
17,100,46,12
17,100,46,36
17,100,46,19
17,100,46,19
17,100,46,5
17,100,46,13
17,100,46,18
17,100,46,28
17,100,46,7
17,100,46,10
17,100,46,12
17,100,46,13
17,100,46,7
17,100,46,28
17,100,46,19
17,100,46,8
17,100,46,24
17,100,46,40
17,100,46,1
17,100,46,2
17,100,46,24
17,100,46,43
17,100,46,16
17,100,46,17
17,100,46,10
17,100,46,13
17,100,46,9
17,100,46,2
17,100,46,13
17,100,46,13
17,100,46,13
17,100,46,19
17,100,46,34
17,100,46,19
17,100,46,13
17,100,46,2
17,100,46,17
17,100,46,19
17,100,46,4
17,100,46,24
17,100,46,13
17,100,46,15
17,100,46,29
17,100,46,2
17,100,46,13
17,100,46,5
17,100,46,31
17,100,46,13
17,100,46,5
17,100,46,21
17,100,46,16
17,100,46,34
17,100,46,13
17,100,46,37
17,100,46,38
17,100,46,17
17,100,46,25
17,100,46,16
17,100,46,5
17,100,46,33
17,100,46,13
17,100,46,12
17,100,46,29
17,100,46,30
17,100,46,32
17,100,46,12
17,100,46,16
17,100,46,7
17,100,46,13
17,100,46,12
17,100,46,15
17,100,46,9
17,100,46,5
17,100,46,19
17,100,46,1
17,100,46,24
17,100,46,5
17,100,46,13
17,100,46,10
17,100,46,28
17,100,46,2
17,100,46,40
17,100,46,21
17,100,46,40
17,100,46,21
17,100,46,1
17,100,46,19
17,100,46,3
17,100,46,18
17,100,46,13
17,100,46,28
17,100,46,29
17,100,46,28
17,100,46,20
17,100,46,18
17,100,46,12
17,100,46,24
17,100,46,12
17,100,46,9
17,100,46,10
17,100,46,2
17,100,46,24
17,100,46,17
17,100,46,40
17,100,46,12
17,100,46,4
17,100,46,29
17,100,46,40
17,100,46,8
17,100,46,4
17,100,46,8
17,100,46,16
17,100,46,4
17,100,46,35
17,100,46,24
17,100,46,39
17,100,46,24
17,100,46,10
17,100,46,5
17,100,46,4
17,100,46,40
17,100,46,24
17,100,46,13
17,100,46,14
17,100,46,7
17,100,46,21
17,100,46,7
17,100,46,2
17,100,46,13
17,100,46,2
17,100,46,13
17,100,46,12
17,100,46,38
17,100,46,28
17,100,46,13
17,100,46,12
17,100,46,3
17,100,46,24
17,100,46,25
17,100,46,15
17,100,46,24
17,100,46,13
17,100,46,24
17,100,46,24
17,100,46,3
17,100,46,24
17,100,46,13
17,100,46,13
17,100,46,41
17,100,46,3
17,100,46,19
17,100,46,40
17,100,46,3
17,100,46,13
17,100,46,25
17,100,46,5
17,100,46,5
17,100,46,13
17,100,46,5
17,100,46,12
17,100,46,16
17,100,46,17
17,100,46,4
17,100,46,16
17,100,46,17
17,100,46,7
17,100,46,24
17,100,46,13
17,100,46,16
17,100,46,17
17,100,46,27
17,100,46,12
17,100,46,25
17,100,46,13
17,100,46,19
17,100,46,40
17,100,46,16
17,100,46,41
17,100,46,7
17,100,46,17
17,100,46,10
17,100,46,16
17,100,46,43
17,100,46,12
17,100,46,16
17,100,46,30
17,100,46,31
17,100,46,16
17,100,46,17
17,100,46,17
17,100,46,10
17,100,46,2
17,100,46,1
17,100,46,46
17,100,46,15
17,100,46,17
17,100,46,28
17,100,46,13
17,100,46,2
17,100,46,17
17,100,46,13
17,100,46,13
17,100,46,16
17,100,46,5
17,100,46,10
17,100,46,13
17,100,46,6
17,100,46,6
17,100,46,21
17,100,46,26
17,100,46,8
17,100,46,18
17,100,46,32
17,100,46,14
17,100,46,20
17,100,46,30
17,100,46,24
17,100,46,32
17,100,46,25
17,100,46,2
17,100,46,9
17,100,46,3
17,100,46,6
17,100,46,16
17,100,46,46
17,100,46,5
17,100,46,43
17,100,46,40
17,100,46,16
17,100,46,20
17,100,46,8
17,100,46,16
17,100,46,40
17,100,46,16
17,100,46,4
17,100,46,24
17,100,46,40
17,100,46,32
17,100,46,2
17,100,46,12
17,100,46,7
17,100,46,2
17,100,46,13
17,100,46,20
17,100,46,28
17,100,46,10
17,100,46,19
17,100,46,12
17,100,46,13
17,100,46,10
17,100,46,3
17,100,46,21
17,100,46,19
17,100,46,1
17,100,46,46
17,100,46,4
17,100,46,21
17,100,46,13
17,100,46,7
17,100,46,21
17,100,46,19
17,100,46,8
17,100,46,17
17,100,46,41
17,100,46,8
17,100,46,7
17,100,46,15
17,100,46,25
17,100,46,19
17,100,46,42
17,100,46,39
17,100,46,19
17,100,46,16
17,100,46,8
17,100,46,16
17,100,46,13
17,100,46,25
17,100,46,13
17,100,46,16
17,100,46,13
17,100,46,13
17,100,46,29
17,100,46,24
17,100,46,13
17,100,46,5
17,100,46,24
17,100,46,9
17,100,46,9
17,100,46,24
17,100,46,43
17,100,46,10
17,100,46,46
17,100,46,21
17,100,46,7
17,100,46,24
17,100,46,1
17,100,46,13
17,100,46,13
17,100,46,21
17,100,46,32
17,100,46,13
17,100,46,25
17,100,46,13
17,100,46,17
17,100,46,13
17,100,46,16
17,100,46,12
17,100,46,8
17,100,46,29
17,100,46,25
17,100,46,14
17,100,46,14
17,100,46,10
17,100,46,25
17,100,46,5
17,100,46,17
17,100,46,13
17,100,46,2
17,100,46,37
17,100,46,20
17,100,46,24
17,100,46,43
17,100,46,17
17,100,46,10
17,100,46,2
17,100,46,3
17,100,46,20
17,100,46,12
17,100,46,17
17,100,46,7
17,100,46,12
17,100,46,33
17,100,46,37
17,100,46,28
17,100,46,5
17,100,46,17
17,100,46,28
17,100,46,15
17,100,46,46
17,100,46,12
17,100,46,41
17,100,46,14
17,100,46,14
17,100,46,40
17,100,46,6
17,100,46,23
17,100,46,28
17,100,46,16
17,100,46,17
17,100,46,43
17,100,46,16
17,100,46,40
17,100,46,20
17,100,46,37
17,100,46,18
17,100,46,8
17,100,46,17
17,100,46,43
17,100,46,4
17,100,46,16
17,100,46,12
17,100,46,16
17,100,46,16
17,100,46,16
17,100,46,14
17,100,46,16
17,100,46,4
17,100,46,2
17,100,46,12
17,100,46,16
17,100,46,19
17,100,46,12
17,100,46,8
17,100,46,4
17,100,46,16
17,100,46,3
17,100,46,27
17,100,46,16
17,100,46,26
17,100,46,16
17,100,46,2
17,100,46,10
17,100,46,8
17,100,46,12
17,100,46,18
17,100,46,10
17,100,46,13
17,100,46,1
17,100,46,10
17,100,46,24
17,100,46,2
17,100,46,25
17,100,46,10
17,100,46,2
17,100,46,2
17,100,46,19
17,100,46,16
17,100,46,7
17,100,46,3
17,100,46,12
17,100,46,46
17,100,46,2
17,100,46,10
17,100,46,2
17,100,46,13
17,100,46,16
17,100,46,40
17,100,46,10
17,100,46,12
17,100,46,8
17,100,46,10
17,100,46,1
17,100,46,13
17,100,46,16
17,100,46,46
17,100,46,13
17,100,46,24
17,100,46,32
17,100,46,8
17,100,46,35
17,100,46,13
17,100,46,17
17,100,46,7
17,100,46,14
17,100,46,17
17,100,46,10
17,100,46,9
17,100,46,24
17,100,46,16
17,100,46,13
17,100,46,21
17,100,46,5
17,100,46,4
17,100,46,12
17,100,46,13
17,100,46,8
17,100,46,13
17,100,46,17
17,100,46,13
17,100,46,24
17,100,46,20
17,100,46,40
17,100,46,5
17,100,46,16
17,100,46,40
17,100,46,17
17,100,46,13
17,100,46,2
17,100,46,40
17,100,46,16
17,100,46,34
17,100,46,20
17,100,46,13
17,100,46,15
17,100,46,24
17,100,46,8
17,100,46,2
17,100,46,43
17,100,46,14
17,100,46,5
17,100,46,28
17,100,46,42
17,100,46,8
17,100,46,25
17,100,46,12
17,100,46,28
17,100,46,3
17,100,46,5
17,100,46,5
17,100,46,24
17,100,46,16
17,100,46,8
17,100,46,18
17,100,46,3
17,100,46,8
17,100,46,14
17,100,46,2
17,100,46,44
17,100,46,9
17,100,46,8
17,100,46,32
17,100,46,17
17,100,46,19
17,100,46,2
17,100,46,41
17,100,46,3
17,100,46,9
17,100,46,18
17,100,46,12
17,100,46,16
17,100,46,5
17,100,46,19
17,100,46,28
17,100,46,16
17,100,46,9
17,100,46,10
17,100,46,25
17,100,46,2
17,100,46,40
17,100,46,45
17,100,46,16
17,100,46,10
17,100,46,12
17,100,46,19
17,100,46,2
17,100,46,17
17,100,46,13
17,100,46,19
17,100,46,13
17,100,46,12
17,100,46,40
17,100,46,34
17,100,46,12
17,100,46,13
17,100,46,13
17,100,46,13
17,100,46,16
17,100,46,46
17,100,46,27
17,100,46,31
17,100,46,2
17,100,46,25
17,100,46,13
17,100,46,31
17,100,46,20
17,100,46,9
17,100,46,13
17,100,46,24
17,100,46,2
17,100,46,4
17,100,46,4
17,100,46,5
17,100,46,17
17,100,46,15
17,100,46,5
17,100,46,13
17,100,46,7
17,100,46,1
17,100,46,1
17,100,46,12
17,100,46,16
17,100,46,12
17,100,46,13
17,100,46,17
17,100,46,43
17,100,46,2
17,100,46,16
17,100,46,13
17,100,46,2
17,100,46,9
17,100,46,9
17,100,46,40
17,100,46,21
17,100,46,16
17,100,46,41
17,100,46,29
17,100,46,13
17,100,46,2
17,100,46,25
17,100,46,17
17,100,46,7
17,100,46,24
17,100,46,2
17,100,46,10
17,100,46,17
17,100,46,2
17,100,46,29
17,100,46,40
17,100,46,29
17,100,46,8
17,100,46,16
17,100,46,34
17,100,46,13
17,100,46,13
17,100,46,34
17,100,46,17
17,100,46,24
17,100,46,24
17,100,46,35
17,100,46,20
17,100,46,17
17,100,46,8
17,100,46,13
17,100,46,35
17,100,46,15
17,100,46,5
17,100,46,35
17,100,46,18
17,100,46,32
17,100,46,13
17,100,46,13
17,100,46,13
17,100,46,4
17,100,46,18
17,100,46,3
17,100,46,20
17,100,46,8
17,100,46,20
17,100,46,41
17,100,46,8
17,100,46,19
17,100,46,18
17,100,46,8
17,100,46,19
17,100,46,2
17,100,46,35
17,100,46,12
17,100,46,20
17,100,46,12
17,100,46,20
17,100,46,6
17,100,46,18
17,100,46,23
17,100,46,33
17,100,46,34
17,100,46,9
17,100,46,19
17,100,46,4
17,100,46,19
17,100,46,13
17,100,46,13
17,100,46,24
17,100,46,16
17,100,46,46
17,100,46,1
17,100,46,24
17,100,46,4
17,100,46,16
17,100,46,10
17,100,46,19
17,100,46,13
17,100,46,36
17,100,46,7
17,100,46,13
17,100,46,16
17,100,46,16
17,100,46,13
17,100,46,1
17,100,46,41
17,100,46,13
17,100,46,10
17,100,46,12
17,100,46,28
17,100,46,13
17,100,46,17
17,100,46,25
17,100,46,16
17,100,46,18
17,100,46,42
17,100,46,16
17,100,46,3
17,100,46,1
17,100,46,16
17,100,46,40
17,100,46,13
17,100,46,6
17,100,46,24
17,100,46,46
17,100,46,10
17,100,46,2
17,100,46,36
17,100,46,4
17,100,46,16
17,100,46,9
17,100,46,10
17,100,46,24
17,100,46,18
17,100,46,17
17,100,46,13
17,100,46,13
17,100,46,18
17,100,46,13
17,100,46,16
17,100,46,5
