mu,mu_built_in,mu_emp,met,j,nmi,nc_norm
40,0.426,0.254,LD_ST,1,0.292,0.4595
40,0.426,0.258,LD_ST,1,0.305,0.4595
40,0.426,0.264,LD_ST,1,0.317,0.4865
40,0.426,0.26,LD_ST,1,0.299,0.4324
40,0.426,0.25,LD_ST,1,0.293,0.4324
40,0.426,0.235,LD_ST,1,0.279,0.5946
40,0.426,0.248,LD_ST,1,0.321,0.6216
40,0.426,0.263,LD_ST,1,0.31,0.4324
40,0.426,0.236,LD_ST,1,0.27,0.4054
40,0.426,0.269,LD_ST,1,0.336,0.4595
40,0.426,0.261,LD_ST,1,0.301,0.4324
40,0.426,0.256,LD_ST,1,0.31,0.4324
40,0.426,0.267,LD_ST,1,0.323,0.4324
40,0.426,0.249,LD_ST,1,0.288,0.4054
40,0.426,0.271,LD_ST,1,0.338,0.4595
40,0.426,0.256,LD_ST,1,0.282,0.3784
40,0.426,0.261,LD_ST,1,0.32,0.4595
40,0.426,0.266,LD_ST,1,0.339,0.4595
40,0.426,0.247,LD_ST,1,0.291,0.4324
40,0.426,0.269,LD_ST,1,0.322,0.4595
40,0.426,0.234,LD_ST,1,0.301,0.6216
40,0.426,0.267,LD_ST,1,0.325,0.4324
40,0.426,0.254,LD_ST,1,0.314,0.5946
40,0.426,0.264,LD_ST,1,0.316,0.4324
40,0.426,0.263,LD_ST,1,0.289,0.4054
40,0.426,0.238,LD_ST,1,0.28,0.5135
40,0.426,0.255,LD_ST,1,0.303,0.4324
40,0.426,0.259,LD_ST,1,0.319,0.4595
40,0.426,0.256,LD_ST,1,0.293,0.4595
40,0.426,0.258,LD_ST,1,0.302,0.4054
40,0.426,0.267,LD_ST,1,0.331,0.4324
40,0.426,0.264,LD_ST,1,0.299,0.4324
40,0.426,0.253,LD_ST,1,0.296,0.4054
40,0.426,0.257,LD_ST,1,0.333,0.5405
40,0.426,0.245,LD_ST,1,0.269,0.4324
40,0.426,0.255,LD_ST,1,0.295,0.4595
40,0.426,0.258,LD_ST,1,0.312,0.5676
40,0.426,0.266,LD_ST,1,0.311,0.4595
40,0.426,0.255,LD_ST,1,0.273,0.4054
40,0.426,0.262,LD_ST,1,0.31,0.4324
40,0.426,0.269,LD_ST,1,0.326,0.4324
40,0.426,0.264,LD_ST,1,0.317,0.4324
40,0.426,0.26,LD_ST,1,0.305,0.4595
40,0.426,0.247,LD_ST,1,0.277,0.4595
40,0.426,0.248,LD_ST,1,0.285,0.4324
40,0.426,0.264,LD_ST,1,0.294,0.3784
40,0.426,0.26,LD_ST,1,0.294,0.4054
40,0.426,0.272,LD_ST,1,0.305,0.4324
40,0.426,0.26,LD_ST,1,0.309,0.4324
40,0.426,0.264,LD_ST,1,0.289,0.4595
40,0.426,0.265,LD_ST,1,0.342,0.4595
40,0.426,0.247,LD_ST,1,0.294,0.5676
40,0.426,0.254,LD_ST,1,0.259,0.4865
40,0.426,0.252,LD_ST,1,0.295,0.4324
40,0.426,0.245,LD_ST,1,0.257,0.3784
40,0.426,0.26,LD_ST,1,0.313,0.4595
40,0.426,0.258,LD_ST,1,0.289,0.4054
40,0.426,0.242,LD_ST,1,0.309,0.5676
40,0.426,0.258,LD_ST,1,0.311,0.4324
40,0.426,0.252,LD_ST,1,0.303,0.5135
40,0.426,0.268,LD_ST,1,0.33,0.4595
40,0.426,0.276,LD_ST,1,0.338,0.4865
40,0.426,0.232,LD_ST,1,0.299,0.4865
40,0.426,0.309331,LD_cons0.2,1,0.352,0.5405
40,0.426,0.418864,LD_cons0.5,1,0.573,2.027
40,0.426,0.508114,LD_cons0.8,1,0.599,6.7027
40,0.426,0.024041,LD_consLF,1,0.458,1.2162
40,0.426,0.365,LP_ST,1,0.541,1.3514
40,0.426,0.365,LP_ST,1,0.504,1.4054
40,0.426,0.358,LP_ST,1,0.556,1.4595
40,0.426,0.366,LP_ST,1,0.524,1.4054
40,0.426,0.394,LP_ST,1,0.559,1.8378
40,0.426,0.409,LP_ST,1,0.574,1.7027
40,0.426,0.394,LP_ST,1,0.544,1.5946
40,0.426,0.365,LP_ST,1,0.515,1.4324
40,0.426,0.391,LP_ST,1,0.525,1.6216
40,0.426,0.377,LP_ST,1,0.561,1.5676
40,0.426,0.404,LP_ST,1,0.55,1.5946
40,0.426,0.351,LP_ST,1,0.504,1.1892
40,0.426,0.381,LP_ST,1,0.548,1.5405
40,0.426,0.382,LP_ST,1,0.558,1.6757
40,0.426,0.311,LP_ST,1,0.422,1.1351
40,0.426,0.377,LP_ST,1,0.558,1.5405
40,0.426,0.376,LP_ST,1,0.548,1.6216
40,0.426,0.371,LP_ST,1,0.514,1.4054
40,0.426,0.367,LP_ST,1,0.558,1.4865
40,0.426,0.355,LP_ST,1,0.515,1.4324
40,0.426,0.381,LP_ST,1,0.559,1.7027
40,0.426,0.371,LP_ST,1,0.546,1.4054
40,0.426,0.393,LP_ST,1,0.553,1.8108
40,0.426,0.375,LP_ST,1,0.553,1.5676
40,0.426,0.378,LP_ST,1,0.568,1.6216
40,0.426,0.361,LP_ST,1,0.509,1.3514
40,0.426,0.375,LP_ST,1,0.557,1.4865
40,0.426,0.347,LP_ST,1,0.547,1.2432
40,0.426,0.391,LP_ST,1,0.549,1.5405
40,0.426,0.387,LP_ST,1,0.558,1.4324
40,0.426,0.364,LP_ST,1,0.541,1.3243
40,0.426,0.397,LP_ST,1,0.545,1.6757
40,0.426,0.364,LP_ST,1,0.513,1.2432
40,0.426,0.358,LP_ST,1,0.502,1.4324
40,0.426,0.37,LP_ST,1,0.542,1.4324
40,0.426,0.375,LP_ST,1,0.569,1.4595
40,0.426,0.38,LP_ST,1,0.548,1.5676
40,0.426,0.349,LP_ST,1,0.488,1.2432
40,0.426,0.368,LP_ST,1,0.529,1.4054
40,0.426,0.381,LP_ST,1,0.55,1.4054
40,0.426,0.359,LP_ST,1,0.49,1.3514
40,0.426,0.41,LP_ST,1,0.575,1.7838
40,0.426,0.388,LP_ST,1,0.584,1.5676
40,0.426,0.384,LP_ST,1,0.559,1.4865
40,0.426,0.374,LP_ST,1,0.543,1.4865
40,0.426,0.372,LP_ST,1,0.543,1.4054
40,0.426,0.351,LP_ST,1,0.491,1.2432
40,0.426,0.376,LP_ST,1,0.557,1.4595
40,0.426,0.363,LP_ST,1,0.526,1.3784
40,0.426,0.386,LP_ST,1,0.576,1.5946
40,0.426,0.427,LP_ST,1,0.545,1.8649
40,0.426,0.404,LP_ST,1,0.543,1.7027
40,0.426,0.387,LP_ST,1,0.524,1.4054
40,0.426,0.373,LP_ST,1,0.519,1.5676
40,0.426,0.357,LP_ST,1,0.497,1.2973
40,0.426,0.375,LP_ST,1,0.566,1.5135
40,0.426,0.391,LP_ST,1,0.56,1.6757
40,0.426,0.388,LP_ST,1,0.573,1.7838
40,0.426,0.371,LP_ST,1,0.553,1.4595
40,0.426,0.372,LP_ST,1,0.545,1.4865
40,0.426,0.378,LP_ST,1,0.558,1.4865
40,0.426,0.358,LP_ST,1,0.485,1.3514
40,0.426,0.389,LP_ST,1,0.556,1.7568
40,0.426,0.385,LP_ST,1,0.541,1.6757
40,0.426,0.372,LP_ST,1,0.549,1.6757
40,0.426,0.349,LP_ST,1,0.51,1.2432
40,0.426,0.347,LP_ST,1,0.488,1.2973
40,0.426,0.373,LP_ST,1,0.588,1.5946
40,0.426,0.377,LP_ST,1,0.555,1.4595
40,0.426,0.384,LP_ST,1,0.557,1.6757
40,0.426,0.368,LP_ST,1,0.544,1.4324
40,0.426,0.395,LP_ST,1,0.556,1.6216
40,0.426,0.371,LP_ST,1,0.569,1.5135
40,0.426,0.361,LP_ST,1,0.533,1.4324
40,0.426,0.355,LP_ST,1,0.522,1.2432
40,0.426,0.366,LP_ST,1,0.504,1.6216
40,0.426,0.373,LP_ST,1,0.541,1.4865
40,0.426,0.378,LP_ST,1,0.573,1.7027
40,0.426,0.392,LP_ST,1,0.572,1.7027
40,0.426,0.391,LP_ST,1,0.574,1.5946
40,0.426,0.388,LP_ST,1,0.556,1.6757
40,0.426,0.377,LP_ST,1,0.547,1.5676
40,0.426,0.333,LP_ST,1,0.456,1.1892
40,0.426,0.374,LP_ST,1,0.569,1.5135
40,0.426,0.375,LP_ST,1,0.576,1.5405
40,0.426,0.382,LP_ST,1,0.578,1.6216
40,0.426,0.379,LP_ST,1,0.572,1.5405
40,0.426,0.41,LP_ST,1,0.543,1.5946
40,0.426,0.382,LP_ST,1,0.549,1.7568
40,0.426,0.406,LP_ST,1,0.543,1.8919
40,0.426,0.376,LP_ST,1,0.555,1.4595
40,0.426,0.38,LP_ST,1,0.551,1.4865
40,0.426,0.363,LP_ST,1,0.525,1.3784
40,0.426,0.361,LP_ST,1,0.559,1.4595
40,0.426,0.379,LP_ST,1,0.566,1.5946
40,0.426,0.391,LP_ST,1,0.56,1.6486
40,0.426,0.377,LP_ST,1,0.555,1.7027
40,0.426,0.389,LP_ST,1,0.565,1.7297
40,0.426,0.374,LP_ST,1,0.54,1.4595
40,0.426,0.356,LP_ST,1,0.485,1.2703
40,0.426,0.428499,LP_cons0.2,1,0.6,1.7838
40,0.426,0.568458,LP_cons0.5,1,0.585,6.7838
40,0.426,0.688134,LP_cons0.8,1,0.58,14
40,0.426,0.015225,LP_consLF,1,0.612,7.1351
40,0.426,0.426,IM_ST,1,0.605,3.2162
40,0.426,0.424,IM_ST,1,0.611,3.2162
40,0.426,0.425,IM_ST,1,0.61,3.2432
40,0.426,0.425,IM_ST,1,0.608,3.2162
40,0.426,0.427,IM_ST,1,0.607,3.2973
40,0.426,0.434,IM_ST,1,0.594,3.3243
40,0.426,0.423,IM_ST,1,0.61,3.2432
40,0.426,0.427,IM_ST,1,0.6,3.2973
40,0.426,0.427,IM_ST,1,0.605,3.2432
40,0.426,0.427,IM_ST,1,0.603,3.2703
40,0.426,0.425,IM_ST,1,0.601,3.1892
40,0.426,0.425,IM_ST,1,0.605,3.2432
40,0.426,0.428,IM_ST,1,0.603,3.3514
40,0.426,0.424,IM_ST,1,0.608,3.2432
40,0.426,0.424,IM_ST,1,0.602,3.1622
40,0.426,0.422,IM_ST,1,0.608,3.2432
40,0.426,0.426,IM_ST,1,0.608,3.2432
40,0.426,0.425,IM_ST,1,0.611,3.2703
40,0.426,0.431,IM_ST,1,0.605,3.2973
40,0.426,0.424,IM_ST,1,0.61,3.2432
40,0.426,0.423,IM_ST,1,0.609,3.1892
40,0.426,0.428,IM_ST,1,0.609,3.2162
40,0.426,0.425,IM_ST,1,0.607,3.2162
40,0.426,0.421,IM_ST,1,0.611,3.2432
40,0.426,0.425,IM_ST,1,0.607,3.1892
40,0.426,0.42,IM_ST,1,0.608,3.1892
40,0.426,0.425,IM_ST,1,0.61,3.1622
40,0.426,0.428,IM_ST,1,0.606,3.3243
40,0.426,0.424,IM_ST,1,0.609,3.2162
40,0.426,0.422,IM_ST,1,0.612,3.1622
40,0.426,0.422,IM_ST,1,0.609,3.1622
40,0.426,0.426,IM_ST,1,0.612,3.2973
40,0.426,0.424,IM_ST,1,0.608,3.2432
40,0.426,0.424,IM_ST,1,0.608,3.2162
40,0.426,0.425,IM_ST,1,0.596,3.1892
40,0.426,0.422,IM_ST,1,0.613,3.1622
40,0.426,0.426,IM_ST,1,0.606,3.2162
40,0.426,0.424,IM_ST,1,0.608,3.2162
40,0.426,0.422,IM_ST,1,0.609,3.2162
40,0.426,0.426,IM_ST,1,0.604,3.2432
40,0.426,0.42,IM_ST,1,0.611,3.1622
40,0.426,0.422,IM_ST,1,0.611,3.1892
40,0.426,0.429,IM_ST,1,0.604,3.3784
40,0.426,0.424,IM_ST,1,0.608,3.1892
40,0.426,0.427,IM_ST,1,0.607,3.2703
40,0.426,0.425,IM_ST,1,0.611,3.2973
40,0.426,0.421,IM_ST,1,0.617,3.2162
40,0.426,0.424,IM_ST,1,0.604,3.1622
40,0.426,0.424,IM_ST,1,0.607,3.2162
40,0.426,0.428,IM_ST,1,0.609,3.2703
40,0.426,0.425,IM_ST,1,0.601,3.2162
40,0.426,0.426,IM_ST,1,0.605,3.1892
40,0.426,0.425,IM_ST,1,0.61,3.2703
40,0.426,0.421,IM_ST,1,0.61,3.1351
40,0.426,0.424,IM_ST,1,0.612,3.2432
40,0.426,0.424,IM_ST,1,0.607,3.2973
40,0.426,0.425,IM_ST,1,0.607,3.1892
40,0.426,0.422,IM_ST,1,0.614,3.2162
40,0.426,0.43,IM_ST,1,0.601,3.3784
40,0.426,0.424,IM_ST,1,0.607,3.2162
40,0.426,0.426,IM_ST,1,0.604,3.2162
40,0.426,0.423,IM_ST,1,0.611,3.2703
40,0.426,0.427,IM_ST,1,0.605,3.3514
40,0.426,0.424,IM_ST,1,0.614,3.2703
40,0.426,0.424,IM_ST,1,0.601,3.1622
40,0.426,0.426,IM_ST,1,0.606,3.2162
40,0.426,0.423,IM_ST,1,0.602,3.1622
40,0.426,0.427,IM_ST,1,0.607,3.2973
40,0.426,0.424,IM_ST,1,0.614,3.2162
40,0.426,0.425,IM_ST,1,0.603,3.1351
40,0.426,0.421,IM_ST,1,0.604,3.1892
40,0.426,0.428,IM_ST,1,0.604,3.2162
40,0.426,0.424,IM_ST,1,0.611,3.2703
40,0.426,0.421,IM_ST,1,0.608,3.2432
40,0.426,0.427,IM_ST,1,0.609,3.2703
40,0.426,0.428,IM_ST,1,0.609,3.3514
40,0.426,0.422,IM_ST,1,0.61,3.1892
40,0.426,0.42,IM_ST,1,0.612,3.1351
40,0.426,0.424,IM_ST,1,0.608,3.2162
40,0.426,0.42,IM_ST,1,0.619,3.2703
40,0.426,0.422,IM_ST,1,0.607,3.1081
40,0.426,0.423,IM_ST,1,0.606,3.1622
40,0.426,0.423,IM_ST,1,0.608,3.1892
40,0.426,0.421,IM_ST,1,0.605,3.1892
40,0.426,0.424,IM_ST,1,0.61,3.2162
40,0.426,0.425,IM_ST,1,0.611,3.2703
40,0.426,0.425,IM_ST,1,0.603,3.2703
40,0.426,0.424,IM_ST,1,0.603,3.2703
40,0.426,0.428,IM_ST,1,0.605,3.3514
40,0.426,0.426,IM_ST,1,0.61,3.2162
40,0.426,0.423,IM_ST,1,0.615,3.2432
40,0.426,0.425,IM_ST,1,0.606,3.1892
40,0.426,0.423,IM_ST,1,0.61,3.1622
40,0.426,0.426,IM_ST,1,0.605,3.3243
40,0.426,0.425,IM_ST,1,0.611,3.1892
40,0.426,0.421,IM_ST,1,0.611,3.1351
40,0.426,0.421,IM_ST,1,0.604,3.1351
40,0.426,0.422,IM_ST,1,0.61,3.1622
40,0.426,0.425,IM_ST,1,0.61,3.1892
40,0.426,0.425,IM_ST,1,0.609,3.2703
40,0.426,0.423935,IM_cons0.2,1,0.607,3.027
40,0.426,0.429006,IM_cons0.5,1,0.614,3.5135
40,0.426,0.485294,IM_cons0.8,1,0.6,5.6216
40,0.426,1.73e-4,IM_consLF,1,0.612,3.6757
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.392,WT_ST,1,0.557,3.0811
40,0.426,0.391988,WT_cons0.2,1,0.557,3.0811
40,0.426,0.391988,WT_cons0.5,1,0.557,3.0811
40,0.426,0.391988,WT_cons0.8,1,0.557,3.0811
40,0.426,0,WT_consLF,1,0.557,3.0811
45,0.459,0.349,LV_ST,0,0.449,0.7568
45,0.459,0.349,LV_ST,0,0.432,0.7568
45,0.459,0.353,LV_ST,0,0.452,0.7568
45,0.459,0.347,LV_ST,0,0.406,0.7027
45,0.459,0.344,LV_ST,0,0.406,0.7027
45,0.459,0.356,LV_ST,0,0.457,0.7838
45,0.459,0.343,LV_ST,0,0.432,0.7297
45,0.459,0.345,LV_ST,0,0.413,0.7027
45,0.459,0.351,LV_ST,0,0.408,0.6757
45,0.459,0.353,LV_ST,0,0.44,0.7568
45,0.459,0.349,LV_ST,0,0.432,0.7297
45,0.459,0.353,LV_ST,0,0.434,0.7568
45,0.459,0.35,LV_ST,0,0.446,0.7568
45,0.459,0.35,LV_ST,0,0.444,0.7297
45,0.459,0.348,LV_ST,0,0.423,0.7027
45,0.459,0.357,LV_ST,0,0.442,0.8108
45,0.459,0.353,LV_ST,0,0.427,0.7568
45,0.459,0.349,LV_ST,0,0.398,0.7027
45,0.459,0.353,LV_ST,0,0.422,0.7027
45,0.459,0.352,LV_ST,0,0.441,0.7568
45,0.459,0.351,LV_ST,0,0.431,0.7297
45,0.459,0.34,LV_ST,0,0.42,0.6757
45,0.459,0.356,LV_ST,0,0.45,0.7838
45,0.459,0.343,LV_ST,0,0.429,0.7027
45,0.459,0.353,LV_ST,0,0.463,0.8108
45,0.459,0.352,LV_ST,0,0.452,0.7838
45,0.459,0.343,LV_ST,0,0.441,0.7297
45,0.459,0.346,LV_ST,0,0.415,0.7027
45,0.459,0.355,LV_ST,0,0.422,0.7297
45,0.459,0.344,LV_ST,0,0.432,0.7027
45,0.459,0.345,LV_ST,0,0.374,0.6486
45,0.459,0.348,LV_ST,0,0.441,0.7297
45,0.459,0.342,LV_ST,0,0.451,0.7027
45,0.459,0.344,LV_ST,0,0.41,0.6757
45,0.459,0.349,LV_ST,0,0.434,0.7027
45,0.459,0.357,LV_ST,0,0.447,0.7568
45,0.459,0.34,LV_ST,0,0.406,0.6757
45,0.459,0.354,LV_ST,0,0.425,0.7297
45,0.459,0.356,LV_ST,0,0.439,0.7297
45,0.459,0.351,LV_ST,0,0.448,0.7297
45,0.459,0.345,LV_ST,0,0.405,0.7027
45,0.459,0.349,LV_ST,0,0.444,0.7297
45,0.459,0.348,LV_ST,0,0.429,0.7297
45,0.459,0.35,LV_ST,0,0.41,0.7027
45,0.459,0.348,LV_ST,0,0.452,0.7568
45,0.459,0.343,LV_ST,0,0.436,0.7297
45,0.459,0.348,LV_ST,0,0.442,0.7568
45,0.459,0.357,LV_ST,0,0.419,0.7297
45,0.459,0.348,LV_ST,0,0.427,0.7027
45,0.459,0.358,LV_ST,0,0.426,0.7568
45,0.459,0.353,LV_ST,0,0.445,0.7568
45,0.459,0.352,LV_ST,0,0.405,0.7027
45,0.459,0.348,LV_ST,0,0.424,0.7297
45,0.459,0.351,LV_ST,0,0.443,0.7568
45,0.459,0.342,LV_ST,0,0.418,0.7027
45,0.459,0.347,LV_ST,0,0.415,0.7027
45,0.459,0.347,LV_ST,0,0.439,0.7568
45,0.459,0.349,LV_ST,0,0.426,0.7027
45,0.459,0.349,LV_ST,0,0.438,0.7568
45,0.459,0.348,LV_ST,0,0.433,0.7027
45,0.459,0.356,LV_ST,0,0.44,0.7297
45,0.459,0.343,LV_ST,0,0.435,0.7027
45,0.459,0.354,LV_ST,0,0.436,0.7568
45,0.459,0.345,LV_ST,0,0.405,0.7027
45,0.459,0.346,LV_ST,0,0.416,0.7027
45,0.459,0.35,LV_ST,0,0.407,0.6757
45,0.459,0.349,LV_ST,0,0.422,0.7027
45,0.459,0.352,LV_ST,0,0.418,0.7027
45,0.459,0.341,LV_ST,0,0.406,0.6486
45,0.459,0.344,LV_ST,0,0.439,0.7027
45,0.459,0.343,LV_ST,0,0.436,0.7297
45,0.459,0.349,LV_ST,0,0.406,0.7027
45,0.459,0.351,LV_ST,0,0.427,0.7027
45,0.459,0.352,LV_ST,0,0.425,0.7297
45,0.459,0.35,LV_ST,0,0.454,0.7568
45,0.459,0.354,LV_ST,0,0.426,0.7297
45,0.459,0.351,LV_ST,0,0.434,0.7297
45,0.459,0.348,LV_ST,0,0.43,0.7297
45,0.459,0.348,LV_ST,0,0.418,0.7027
45,0.459,0.362,LV_ST,0,0.439,0.8108
45,0.459,0.352,LV_ST,0,0.433,0.7297
45,0.459,0.354,LV_ST,0,0.415,0.7568
45,0.459,0.35,LV_ST,0,0.414,0.7027
45,0.459,0.35,LV_ST,0,0.433,0.7568
45,0.459,0.351,LV_ST,0,0.408,0.7297
45,0.459,0.347,LV_ST,0,0.408,0.6757
45,0.459,0.353,LV_ST,0,0.426,0.7297
45,0.459,0.35,LV_ST,0,0.454,0.7838
45,0.459,0.358,LV_ST,0,0.464,0.7838
45,0.459,0.348,LV_ST,0,0.451,0.7297
45,0.459,0.348,LV_ST,0,0.427,0.7297
45,0.459,0.35,LV_ST,0,0.446,0.7568
45,0.459,0.35,LV_ST,0,0.419,0.7297
45,0.459,0.348,LV_ST,0,0.431,0.7027
45,0.459,0.351,LV_ST,0,0.449,0.7568
45,0.459,0.35,LV_ST,0,0.442,0.7297
45,0.459,0.353,LV_ST,0,0.451,0.7568
45,0.459,0.355,LV_ST,0,0.463,0.7838
45,0.459,0.355,LV_ST,0,0.435,0.7568
45,0.459,0.343,LV_ST,0,0.433,0.7027
45,0.459,0.36523,LV_cons0.2,0,0.474,0.8649
45,0.459,0.435371,LV_cons0.5,0,0.558,2.1892
45,0.459,0.477455,LV_cons0.8,0,0.577,5.1622
45,0.459,0.005285,LV_consLF,1,0.538,1.5676
45,0.459,0.257,LD_ST,1,0.253,0.5135
45,0.459,0.272,LD_ST,1,0.25,0.4595
45,0.459,0.264,LD_ST,1,0.253,0.4595
45,0.459,0.265,LD_ST,1,0.264,0.5676
45,0.459,0.27,LD_ST,1,0.268,0.4054
45,0.459,0.29,LD_ST,1,0.294,0.4865
45,0.459,0.264,LD_ST,1,0.274,0.5676
45,0.459,0.259,LD_ST,1,0.24,0.4865
45,0.459,0.281,LD_ST,1,0.276,0.4595
45,0.459,0.27,LD_ST,1,0.261,0.5946
45,0.459,0.29,LD_ST,1,0.282,0.4865
45,0.459,0.276,LD_ST,1,0.267,0.4054
45,0.459,0.258,LD_ST,1,0.258,0.4595
45,0.459,0.259,LD_ST,1,0.274,0.6216
45,0.459,0.256,LD_ST,1,0.292,0.6486
45,0.459,0.282,LD_ST,1,0.288,0.5676
45,0.459,0.272,LD_ST,1,0.281,0.5405
45,0.459,0.268,LD_ST,1,0.277,0.6486
45,0.459,0.271,LD_ST,1,0.276,0.5405
45,0.459,0.282,LD_ST,1,0.279,0.5676
45,0.459,0.262,LD_ST,1,0.283,0.5946
45,0.459,0.246,LD_ST,1,0.262,0.5405
45,0.459,0.279,LD_ST,1,0.271,0.4865
45,0.459,0.269,LD_ST,1,0.247,0.3784
45,0.459,0.288,LD_ST,1,0.285,0.5135
45,0.459,0.271,LD_ST,1,0.275,0.4595
45,0.459,0.275,LD_ST,1,0.28,0.4324
45,0.459,0.266,LD_ST,1,0.273,0.5135
45,0.459,0.276,LD_ST,1,0.266,0.4595
45,0.459,0.259,LD_ST,1,0.269,0.4865
45,0.459,0.285,LD_ST,1,0.301,0.5135
45,0.459,0.284,LD_ST,1,0.296,0.4595
